	MK1_Ctrl	MK1_Ezh2	MK1_GSK	MK1_panT	SC2_Ctrl	SC2_Ezh2	SC2_GSK	SC2_Sima
ACTG1P4	0	0	0	0	0	0.00453151623021515	0	0.000935728547639116
ACTG2	0	0	0	0	0	0	0	0.0333096432736935
ACTL10	0.00551425050991577	0	0	0.00953639963714799	0.0506919148008107	0.0604415465067882	0.0159560969602546	0.0415182590920674
ACTL6A	0.905939637318623	1.09772456158037	0.929168807281078	0.768073780393951	0.765963883095606	0.888042795853325	0.794109310598446	0.659363382068552
ACTL6B	0.988080054207216	1.02485058537804	0.919256707044557	0.841460838887289	0	0	0	0
ACTL7A	0	0	0	0	0	0	0	0
ACTL7B	0.00184042632997661	0	0.00469478257003412	0.000956481625868699	0	0	0	0
ACTL8	0	0.000905008220201335	0	0.00477607940763233	0.226993403713677	0.315861330382707	0.110014841014187	0.179328653875434
ACTL9	0	0	0	0	0	0	0	0
ACTN1	1.08458633893747	1.21545741341646	1.07691858785093	0.863714991024746	1.12302229251807	1.41880694005614	1.2621353375121	1.82457631029578
ACTN1-AS1	0	0	0	0	0	0	0	0
ACTN2	0	0	0	0	0.00504929265229572	0.00090744264359124	0.0169475177767891	0.0148993118722317
ACTN3	0.00459667116104908	0.00180944908110813	0.000940179521146817	0.00382212759544648	0	0	0.00500526353545469	0
ACTN4	2.62373670875017	2.65143712315547	2.61306695110575	2.46684784386302	2.25897640202936	2.39426550398902	2.37282051413233	3.24674975940109
ACTR10	0.631239489173778	0.663757346163965	0.614751834212157	0.762444480625018	0.411717441202555	0.477795473347801	0.378817207345167	0.721990991360881
ACTR1A	1.07762263714318	1.10405565489123	1.07111114862077	1.0228598455967	0.783113593945609	0.701365605093318	0.957421360056463	0.836494957559945
ACTR1B	1.00790467482055	0.958850870432849	0.867102171830177	0.81505621644797	1.11229974203639	1.08146342478239	1.24235004973829	0.745630374165179
ACTR2	1.92938919566169	1.84285229333262	1.7447578166434	2.10414599659671	1.06714667433674	1.12996765508292	1.09709784941463	1.60738438964174
ACTR3	1.33140852066597	1.3750960305111	1.20767887217506	1.39259713752905	0.957856776952977	1.12830764226669	1.01611509322751	1.44325716512841
ACTR3-AS1	0.00092050664080546	0.00180944908110813	0	0.00572940085599898	0.0040408468950348	0	0.00500526353545469	0.00280536687488088
ACTR3B	0.486929911088173	0.555814210511158	0.625155243275802	0.539660512972706	0.274602654323825	0.266910165906454	0.391868640133741	0.338070481591805
ACTR3BP2	0	0	0	0	0	0	0	0
ACTR3BP5	0	0	0	0	0	0	0	0
ACTR3C	0.260456358250236	0.260221678242066	0.213769458188429	0.346999957335478	0.237328479472844	0.242564762074851	0.104429052529324	0.16437218202835
ACTR5	0.42792079206339	0.430430213582523	0.460630934822578	0.420329547298806	0.315822666978474	0.250216925409973	0.327796641263066	0.283744818284979
ACTR6	0.46908014100084	0.427740654491214	0.39491508833911	0.515098723801149	0.251844247254613	0.237183995151213	0.305250038068685	0.300562415543893
ACTR8	1.64608929598006	1.57702013309749	1.48368583749557	1.40674012738954	0.38949354560102	0.402193525482525	0.506423775119609	0.362302131219756
ACTRT1	0	0	0	0	0	0	0	0
ACTRT2	0	0	0	0	0	0	0	0
ACTRT3	0.0164799220014497	0.0153084591483454	0.0270194882110212	0.0180655931409569	0.0270586064940943	0.0260868353194359	0.0109887474800823	0.0213696857472905
ACVR1	0.00734766027167926	0.0878023529784106	0.0251722341285087	0.0190101761673279	0.312568060950262	0.238723406020926	0.401010841763389	0.386849550611187
ACVR1B	0.93175245057579	0.831863754944739	0.994351233449132	1.03924717862629	0.42156981845009	0.45942820149036	0.846913775999339	0.339550709379075
ACVR1C	0	0	0	0	0.118422520794662	0.116779070490557	0.263255111947883	0.0747825156262485
ACVR2A	0.261224859593418	0.303409919318343	0.257696855104709	0.278446286805896	0.207851302889467	0.214675955630841	0.317372379141952	0.265950620910987
ACVR2B	0.954262960360124	0.998811885569328	0.929662629122151	0.888218091354609	0.151587002146018	0.170192540935795	0.335764361827614	0.0586956841443332
ACVR2B-AS1	0.0857944841281758	0.108102992265436	0.0795861654712351	0.109589341374377	0.0349794700983019	0.00543611395317927	0.0189283178330795	0.000935728547639116
ACVRL1	0	0	0	0	0	0.00181431487241254	0.00100244288571136	0
ACY1	0.00092050664080546	0.00180944908110813	0.000940179521146817	0.00477607940763233	0.0140937234786934	0.012652548789832	0.00700251679865583	0.00653739040497673
ACY3	0	0	0	0	0	0	0	0.000935728547639116
ACYP1	0.399581377754661	0.323805582121933	0.24267267344806	0.241694564701512	0.154316601232031	0.13176956738881	0.242214130808237	0.0836427389552078
ACYP2	0.077091905006963	0.112296574458497	0.0963980033337337	0.128093192950064	0.0825682370569017	0.076025792239446	0.0733145418272387	0.082759161269029
ADA	0.0630576571386706	0.0524472530961136	0.0688663273706681	0.0562951572787704	0.262003442784875	0.152334636027277	0.302813298695597	0.0577966899819276
ADA2	0.00367850784419019	0.00451937461060254	0.00375704747225144	0.0123850705329064	0.0040408468950348	0	0.00500526353545469	0
ADAD1	0.204819065382811	0.215700558900164	0.273344553852686	0.298034206598756	0	0	0	0
ADAD2	0.00367850784419019	0.00542155313020921	0.000940179521146817	0	0	0	0.00100244288571136	0
ADAL	0.224655322754977	0.276755980071096	0.24980889804494	0.275287391113509	0.142450858470761	0.111747423774593	0.118353181441854	0.0854082725429908
ADAM10	1.09453813671855	1.12288392301779	1.14781757807923	1.09405985726132	0.92039731868985	0.988907173071577	1.135033076567	1.0096611049199
ADAM11	2.95315153798424	3.13015349213914	3.16637692775401	3.32713147547393	0.142450858470761	0.113426589960643	0.255715662045857	0.0451515945055165
ADAM12	0.0110075047483647	0.0339973591957967	0.0535422314482734	0.00953639963714799	0	0	0.00100244288571136	0
ADAM15	0.603630517471632	0.5183820260175	0.546847442822987	0.492833796921676	1.58286184864368	1.39966800062842	1.62017556703843	1.45934513178234
ADAM17	0.552436961575498	0.623778478294263	0.527403722659332	0.601504312655407	0.698371210427846	0.677726767226727	0.872882309237032	0.731042202803947
ADAM18	0	0	0	0	0	0	0	0
ADAM19	0.53347700780705	0.571737998018583	0.634272832630806	0.568335034832523	0.00504929265229572	0.0135520703556924	0.0694970764783506	0.00467258540880155
ADAM2	0	0	0	0	0	0	0	0
ADAM20	0.00551425050991577	0.000905008220201335	0.00843963965090304	0	0.00101127328286897	0	0.00100244288571136	0
ADAM20P1	0.00184042632997661	0	0	0	0	0.00090744264359124	0.00100244288571136	0.00280536687488088
ADAM21	0	0	0	0	0.00807040738017081	0.00181431487241254	0.00200418971716534	0.000935728547639116
ADAM21P1	0	0	0	0	0	0	0	0
ADAM22	0.567427539229892	0.577209381880639	0.57679199214021	0.377517226063534	0.29371023940962	0.237183995151213	0.445136154869976	0.0801051766834758
ADAM23	0.128536943747451	0.177787251526898	0.14823727774627	0.18979154788283	0.0280510959670222	0.0473248315077076	0.0969475326625147	0.0505844981682692
ADAM28	0.0568744811826971	0.0576756026981454	0.0279422290365613	0.0199541411467081	0	0	0	0
ADAM29	0	0	0	0	0	0	0	0
ADAM30	0	0	0	0	0	0	0	0
ADAM32	0	0	0	0	0	0.00181431487241254	0.00200418971716534	0.00373927822446344
ADAM33	0.00092050664080546	0	0.00563190854674418	0.00382212759544648	0.012088744327541	0.0135520703556924	0.043461545842495	0.000935728547639116
ADAM3A	0	0	0	0	0	0	0	0
ADAM3B	0	0	0	0	0	0	0	0
ADAM5	0	0	0	0	0	0	0	0
ADAM6	0	0	0	0	0	0	0	0
ADAM7	0	0	0	0	0	0	0	0
ADAM8	0.0228382831586175	0.0153084591483454	0.0270194882110212	0.0387048840976679	0.058484427817694	0.0691202355714281	0.0618317076916427	0.0550963414298603
ADAM9	0.173319399025888	0.23197938908408	0.220242622057679	0.260986137037526	0.583575062780234	0.492064626358188	0.705875643416835	0.531151639918237
ADAMDEC1	0	0	0	0	0	0	0	0
ADAMTS1	0.0182994579149361	0.0348812965169511	0.0159003173776523	0.00477607940763233	0.20258634694208	0.11761597479071	0.318981022505946	0.907076770354505
ADAMTS10	0	0	0	0	0.0825682370569017	0.0621814659530832	0.165608850230618	0.0158254295759505
ADAMTS12	0.00092050664080546	0.00812470859677783	0.00281870246103837	0.0218402201959344	0	0	0	0
ADAMTS13	0.372097738281466	0.395756934488262	0.360899445607234	0.477797296090236	0.515853580062042	0.508110089244911	0.613203870356252	0.480393423740807
ADAMTS14	0.458397338410183	0.85005799508615	1.030711999646	0.507715194872032	0	0.00272061740313459	0.0209064020071173	0.150102816089753
ADAMTS15	0.084926584713355	0.131431582892267	0.149933579420571	0.0890471390561794	0	0.00090744264359124	0.00899700890555479	0
ADAMTS16	0.0110075047483647	0.00451937461060254	0.0140387618673584	0.0516868916333513	0	0	0	0
ADAMTS17	0.0961687553328128	0.0979883794539142	0.260840001705354	0.122830550952628	0.0260654337766294	0.020728123249526	0.0627921090550553	0.0186002209720143
ADAMTS18	0.193590460135647	0.1641170688866	0.119956450171093	0.395813381784385	0	0	0.00100244288571136	0
ADAMTS19	0	0	0	0	0.00605703399698432	0.0108518213502843	0.0238684522497314	0
ADAMTS19-AS1	0	0	0	0	0.00101127328286897	0	0	0.00373927822446344
ADAMTS2	0.26812301200043	0.145413497115582	0.258483283974623	0.236831093364105	0.00605703399698432	0	0.170072142603199	0.0148993118722317
ADAMTS20	0	0	0	0	0	0	0	0
ADAMTS3	0	0	0.000940179521146817	0	0.303579850435703	0.213110656123388	0.235415684625493	0.100328708495139
ADAMTS4	0.207213867052817	0.279741963377565	0.221856385035796	0.595184551934997	0.0040408468950348	0.00904884348910379	0	0.00187085057734822
ADAMTS5	0.0146580883798202	0.0929043558949334	0.0270194882110212	0.0331052056814386	0	0	0	0
ADAMTS6	0.0444280563386062	0.0286823316505642	0.0140387618673584	0.066381824187536	0.0516682838434607	0.035859741757748	0.0723611220656973	0.0369636842535608
ADAMTS7	0.582878840276114	0.702101803101792	0.728102008775505	0.459126611691577	0.151587002146018	0.0905912616864253	0.565213565904681	0.204729042966013
ADAMTS7P1	0	0.00542155313020921	0.00375704747225144	0	0	0	0	0
ADAMTS8	0.389775587007801	0.523429455509625	0.716701701835448	0.160128706280261	0	0	0	0
ADAMTS9	0.0273628736943085	0.0515740163944629	0.0490039922079026	0.059971200826732	0.00605703399698432	0	0.00700251679865583	0.00373927822446344
ADAMTS9-AS1	0	0	0	0	0	0	0	0
ADAMTS9-AS2	0	0	0	0	0	0	0	0
ADAMTSL1	0	0.000905008220201335	0	0	0	0	0	0
ADAMTSL2	0.0110075047483647	0.0251280703138915	0.00843963965090304	0.0293599753912269	0	0	0	0.00373927822446344
ADAMTSL3	0	0	0	0	0.0160959200853826	0.0162472748263195	0.0694970764783506	0.0130452910298087
ADAMTSL4	0	0	0.000940179521146817	0.00286754458525945	0.0536190418375596	0.0455668911094694	0.121121952956073	0.0924488797403491
ADAMTSL4-AS1	0	0	0	0	0.0100809748871015	0.00724360957441594	0	0.000935728547639116
ADAMTSL4-AS2	0	0	0	0.00191232954123361	0.00101127328286897	0.00453151623021515	0.00300524146031362	0.00746888977464948
ADAMTSL5	0	0	0	0	0.865931289226676	0.849268320716983	0.697242925923877	0.695069855812225
ADAP1	0.00275975981556453	0.00722421941967831	0.00656842619319756	0.000956481625868699	0.0389236533258015	0.0639192895486623	0.198314816443588	0.0559970193248078
ADAP2	0	0.00180944908110813	0.00656842619319756	0.0152281276734857	0.00807040738017081	0.00634014483126115	0.0327182878874508	0.0148993118722317
ADAR	2.17813903588833	2.24237282035716	2.15902416322873	2.23245900630535	2.57403569444111	2.91524693113612	2.32539010704538	2.85241212783371
ADARB1	0.401673975496326	0.379147192029018	0.451718987284659	0.600242573280396	0.120285129542681	0.14496493673051	0.271586325527104	0.239237473779158
ADARB2	0	0	0	0	0	0	0	0
ADARB2-AS1	0	0	0	0	0	0	0	0
ADAT1	0.625879146743244	0.758308092507628	0.797382707809009	0.624028937152857	0.420814327438923	0.422654269692672	0.391868640133741	0.379672977001008
ADAT2	0.205617774382144	0.23197938908408	0.237895504069909	0.409564912683113	0.461055058958381	0.336855863156369	0.439231566760424	0.411690100979126
ADAT3	0.207213867052817	0.117312835401337	0.204004926649777	0.1184303038734	0.175073700576174	0.185439366067372	0.0733145418272387	0.204729042966013
ADCK1	0.181462034263266	0.177787251526898	0.154165628182943	0.185591156795061	0.172383129420056	0.254788816809387	0.157539961434294	0.231285601448546
ADCK2	0.865575399582571	0.825747658984041	0.874815792345082	0.681833650936504	0.345584730845726	0.430084427149353	0.453215705722159	0.236061982421085
ADCK5	0.282578356703654	0.291624476020985	0.271008191169213	0.292576343477194	0.670676002892085	0.597210940857275	0.381128997640675	0.836494957559945
ADCY1	2.86931637631696	2.96084389358744	2.89101237590115	3.24746405813778	0.248441888708601	0.295296663183407	0.516974057849863	0.178501794084896
ADCY10	0.00275975981556453	0	0.00281870246103837	0	0	0	0.00100244288571136	0.00280536687488088
ADCY10P1	0.0273628736943085	0.0480757744298609	0.0149698398755544	0.0498394559304878	0.266215417387648	0.149063860953641	0.284816998807054	0.0959563403403129
ADCY2	0	0	0	0	0	0	0	0
ADCY3	1.37927144378641	1.45222346767928	1.40915397316184	1.28244995019093	1.00801382277007	0.930096324882055	0.997149585658245	0.498395774555409
ADCY4	0	0	0	0	0.00706407191249687	0.0108518213502843	0.0199176989398307	0.00653739040497673
ADCY5	0.0110075047483647	0.0170988214900591	0.0242477193572735	0.0180655931409569	0.0140937234786934	0.0117524660215941	0.0385881620379475	0.0111888845017268
ADCY6	1.36361219576034	1.30647902199031	1.06168023565574	0.95636966228478	1.04378356801849	1.1073946948869	1.30131699157441	0.823859460233699
ADCY6-DT	0	0.00632316783180849	0	0	0	0	0	0
ADCY7	0.85339547672639	0.817552321281177	0.833191533755502	0.785941339389097	0.139698695142321	0.125126346538984	0.284816998807054	0.130569777312935
ADCY8	0	0	0	0.00858559133523213	0	0	0	0
ADCY9	1.12904908726914	1.0691014651658	1.33727636382792	1.19822445698482	0.599686383582556	0.637447058257103	0.858021399182402	0.779833597829047
ADCYAP1	0.129379008052945	0.251122455142091	0.317031344537392	0.26497294888203	0	0	0	0
ADCYAP1R1	0.00092050664080546	0.00361663156738878	0.0103084292389637	0	0	0	0	0
ADD1	1.81261772273599	1.70331889961689	1.8180708556031	1.70993820122459	1.31942974509825	1.37398144227425	1.27005726059542	1.64408468234824
ADD2	1.15202053653598	1.39382077725889	1.21255698174343	0.898520026072155	0.00202183819888801	0.00724360957441594	0.0847067019351297	0.00467258540880155
ADD3	0.674574242190408	0.694849607571005	0.5156104503681	0.467454538270545	0.710786306064623	0.566892789443411	0.96000112202023	0.259709528110294
ADD3-AS1	0.00184042632997661	0	0.00187974674248881	0	0	0	0.00100244288571136	0
ADGB	0	0	0	0	0	0	0	0
ADGRA1	0	0	0	0	0	0	0	0
ADGRA1-AS1	0	0	0	0	0	0	0	0
ADGRA2	0.135259736461209	0.189742538881179	0.189233083220228	0.262582184099898	0.242468385169959	0.230236246344649	0.440709980894816	0.239237473779158
ADGRA3	1.22513446243241	1.16507669975121	1.19006227352701	0.863714991024746	0.432105361042727	0.406993719578216	0.560461555480242	0.241614513822434
ADGRB1	0.0857944841281758	0.0576756026981454	0.111275890723911	0.0562951572787704	0.036952909586693	0.0464461290673806	0.183379763976803	0.0505844981682692
ADGRB2	0.952836565913382	1.03372157508994	0.928180656216822	0.555371769453844	0.324735159716487	0.183042659263913	1.11480168418255	0.0959563403403129
ADGRB3	0.00643124663314559	0.00542155313020921	0.0159003173776523	0.0246647235723273	0.0516682838434607	0.0455668911094694	0.132144205664855	0.00933008614044983
ADGRD1	0	0	0	0	0	0	0.00100244288571136	0
ADGRD1-AS1	0	0	0	0	0	0	0	0
ADGRD2	0.0237443371821033	0.0550637963485199	0.0616752596819894	0.0608887500286714	0.572053028530766	0.653694141167356	0.342107006166519	0.363030107691576
ADGRE1	0	0	0	0	0	0	0.00100244288571136	0
ADGRE2	0.00551425050991577	0.000905008220201335	0.00750433629866991	0.000956481625868699	0	0	0	0
ADGRE3	0	0	0	0	0	0	0	0
ADGRE4P	0	0	0	0	0	0	0	0
ADGRE5	0.00092050664080546	0.0162039180456983	0.0233226117541169	0.00286754458525945	0.0320142401727099	0.0699852399549439	0.052192365706695	0.0442441181348482
ADGRF1	0	0	0	0	0	0	0	0
ADGRF2	0	0	0	0	0	0	0	0.00373927822446344
ADGRF3	0.0237443371821033	0.0410537396199251	0.0343849424160335	0.0293599753912269	0.00202183819888801	0.01534943267651	0.00100244288571136	0.00746888977464948
ADGRF4	0	0	0	0	0	0.00090744264359124	0.0080001075194065	0.0111888845017268
ADGRF5	0.0164799220014497	0.0480757744298609	0.0307069157054319	0.1201920135324	0	0	0	0
ADGRF5-AS1	0	0	0	0	0	0	0	0
ADGRG1	1.130732127454	1.17352972334499	1.08225863079708	0.760751398558023	0.0882890156661384	0.236413673298966	0.118353181441854	0.341029419985887
ADGRG2	0	0.00722421941967831	0.00375704747225144	0.00763415598974026	0.012088744327541	0.00634014483126115	0.0960096088155155	0
ADGRG3	0	0	0	0	0	0	0	0
ADGRG4	0	0	0	0	0	0	0	0
ADGRG5	0.22228932233618	0.195287948839629	0.341731926698368	0.071854062724579	0	0	0	0
ADGRG6	0	0	0	0.000956481625868699	0.624833617848405	0.516383733564226	1.14640303984593	0.126288241421888
ADGRG7	0	0	0	0	0	0	0	0
ADGRL1	2.40004354195021	2.3706175569685	2.36711695580158	2.05249297284973	2.11227342193119	2.20505357942283	2.61794271198678	1.87520887105314
ADGRL2	0	0.00451937461060254	0.00750433629866991	0	0.989281287525692	1.09852004696539	1.42672311131834	0.98575460793415
ADGRL3	0.839054370869084	0.754556826981406	1.02193895207525	0.989033988531107	0.299475714800167	0.293075818923086	0.936091483148778	0.13313261298937
ADGRL3-AS1	0	0	0	0	0	0	0	0
ADGRL4	0	0	0	0	0	0	0	0
ADGRV1	1.00009956313987	0.826258325131445	0.76398915993976	0.984689005972748	0.311753260939356	0.275184907231438	0.579376398579247	0.26361337390661
ADH1A	0	0	0	0	0	0	0	0
ADH1B	0	0	0	0	0	0	0	0
ADH1C	0	0	0	0	0	0	0	0
ADH4	0	0	0	0	0	0	0	0
ADH5	1.05697019579371	1.05217497372798	1.00235448584877	1.04296686247693	0.766558658668797	0.864305159911898	0.653287068871505	1.23117075439608
ADH6	0	0	0	0	0	0.00181431487241254	0	0.00373927822446344
ADH7	0	0	0	0	0	0	0	0
